tx	gene_id	control_rep1	control_rep2	control_rep3	treatment_rep1	treatment_rep2	treatment_rep3
ENST00000400274	ENSG00000160305	2529.904	1178.924	2039.422	2145.945	2923.839	1749.169
ENST00000457905	ENSG00000160305	1423.279	1025.925	895.218	750.613	1879.579	1045.492
ENST00000466639	ENSG00000160305	763.581	1100.753	463.085	922.859	1211.114	1702.196
ENST00000435722	ENSG00000160305	1007.299	620.722	424.563	635.752	1548.548	670.87
ENST00000417564	ENSG00000160305	4314.75	4229.707	4283.275	3860.818	2681.124	1337.671
ENST00000473752	ENSG00000160305	1007.176	363.854	328.135	594.265	612.522	610.362
ENST00000494435	ENSG00000160305	615.581	566.719	719.626	368.021	561.255	572.043
ENST00000480553	ENSG00000160305	579.401	590.933	521.32	552.338	1163.865	515.874
ENST00000472364	ENSG00000160305	613.558	912.41	750.209	452.646	464.502	1507.365
ENST00000481883	ENSG00000160305	747.709	761.114	1401.061	1122.053	838.029	1862.931
ENST00000478105	ENSG00000160305	776.165	732.559	911.663	961.864	1006.534	668.398
ENST00000479654	ENSG00000160305	845.596	1798.381	1347.423	763.826	818.091	1120.629
ENST00000291700	ENSG00000160307	217.602	379.859	278.922	160.689	534.43	211.924
ENST00000367071	ENSG00000160307	259.242	245.47	426.69	221.697	422.783	598.938
ENST00000397648	ENSG00000160307	246.156	302.67	295.388	157.614	205.786	233.138
ENST00000355680	ENSG00000160310	1281.145	1047.734	637.563	799.368	1653.634	739.715
ENST00000451211	ENSG00000160310	510.327	1137.806	634.689	472.103	500.023	280.761
ENST00000458387	ENSG00000160310	689.541	537.29	487.797	578.136	255.859	1156.194
ENST00000397638	ENSG00000160310	545.791	725.935	453.82	1378.336	1376.793	1287.612
ENST00000291705	ENSG00000160310	189.857	239.024	335.174	261.814	154.958	209.673
ENST00000397637	ENSG00000160310	884.452	1332.443	844.512	975.949	804.482	726.648
ENST00000334494	ENSG00000160310	814.292	329.923	632.457	416.53	361.347	409.006
ENST00000397628	ENSG00000160310	260.645	213.679	220.819	146.435	532.886	363.001
ENST00000440086	ENSG00000160310	392.089	548.049	383.833	505.18	790.108	450.952
ENST00000482508	ENSG00000160310	265.923	335.028	881.112	652.854	641.757	697.773
ENST00000621201	ENSG00000160310	811.296	811.126	776.364	218.271	781.524	231.651
ENST00000481861	ENSG00000160310	179.873	480.974	325.714	263.168	267.641	763.707
ENST00000455177	ENSG00000160310	107.371	219.003	328.242	190.662	110.851	262.796
ENST00000491389	ENSG00000160310	226.131	177.957	232.471	289.897	359.408	375.42
ENST00000498151	ENSG00000160310	216.832	215.18	83.723	145.881	169.7	283.153
ENST00000486520	ENSG00000160310	1431.434	678.85	2473.71	713.416	951.03	1420.939
