UniqueCount	AmbigCount
150	9249
272	9248
144	6424
100	526
64	1106
601	1792
1348	676
54	2435
232	0
38	2238
75	135
499	2597
80	2166
52	1839
40	834
0	862
190	0
100	88
130	0
205	4636
114	0
162	8
104	738
19	562
87	666
119	188
49	276
208	22
180	4052
7	4578
30	4193
0	2565
114	0
390	305
87	0
73	3734
0	2049
49	1078
113	699
76	5097
112	4048
156	0
300	0
58	776
37	3366
9	1491
356	3323
0	3950
207	664
9	3928
78	3691
92	0
120	116
116	447
31	104
114	764
271	2876
28	3214
118	3233
54	143
0	3346
101	2852
119	378
160	94
190	0
204	0
58	602
387	602
164	4040
83	1082
187	6062
76	206
21	5896
3	2933
122	3706
112	0
0	1572
24	1176
188	266
2	6814
70	4117
293	5111
409	4995
55	6816
3	675
175	262
107	4
114	126
85	4
5	913
0	667
60	364
0	1085
62	413
101	161
55	829
48	834
89	955
98	1996
54	1398
142	5208
0	5694
244	3615
116	4777
16	931
92	2780
160	2917
86	7439
124	839
206	7315
115	793
79	719
30	267
82	530
207	0
76	10196
60	5221
75	4653
0	5151
76	10484
13	3196
66	3510
384	968
244	1019
941	418
154	3747
61	3673
26	292
92	259
130	57
198	5100
61	4111
73	4030
0	5291
37	2434
300	5025
194	2376
0	2523
64	4186
114	2777
18	2082
13	2478
63	1144
111	638
100	194
506	2046
